Year,Month,district_c,Season,Austria,Benelux countries,Germany,Italy,Other countries,Switzerland and Liechtenstein,Arrivals,District,Seasono,Unnamed: 0,Arrivalso,Present
2018,5.0,3,Spring,3420.0,759.0,38941.0,7946.0,3874.0,2027.0,56967.0,Eisacktal,Spring,4816710,56967,200474
2018,5.0,4,Spring,4611.0,958.0,36444.0,14530.0,5035.0,2407.0,63985.0,Pustertal,Spring,9965513,63985,225314
2018,5.0,5,Spring,3012.0,746.0,30043.0,6551.0,3280.0,1837.0,45469.0,Salten-Schlern,Spring,5153391,45469,171189
2018,5.0,6,Spring,5919.0,874.0,44118.0,7549.0,2629.0,4979.0,66068.0,Uberetsch-Unterland,Spring,7118328,66068,258268
2018,5.0,7,Spring,2437.0,889.0,24880.0,3047.0,1108.0,5738.0,38099.0,Vinschgau,Spring,5147463,38099,132830
2018,5.0,8,Spring,1538.0,804.0,17379.0,4695.0,1444.0,867.0,26727.0,Wipptal,Spring,2373378,26727,75234
2018,6.0,1,Summer,2813.0,979.0,10044.0,9085.0,8462.0,1242.0,32625.0,Bozen,Summer,398289,32625,62360
2018,6.0,2,Summer,10024.0,4122.0,103987.0,15803.0,7018.0,15684.0,156638.0,Burggrafenamt,Summer,9873532,156638,794078
2018,6.0,3,Summer,3202.0,1520.0,41058.0,12500.0,5446.0,2061.0,65787.0,Eisacktal,Summer,4866267,65787,257046
2018,6.0,4,Summer,7422.0,5667.0,53527.0,80431.0,19747.0,4529.0,171323.0,Pustertal,Summer,10334975,171323,628293
2018,6.0,5,Summer,4106.0,3160.0,42282.0,31743.0,13110.0,4143.0,98544.0,Salten-Schlern,Summer,5206413,98544,411827
2018,6.0,6,Summer,5615.0,2217.0,37653.0,7157.0,3866.0,3717.0,60225.0,Uberetsch-Unterland,Summer,7125228,60225,249395
2018,6.0,7,Summer,3156.0,3736.0,26816.0,9249.0,3737.0,5056.0,51750.0,Vinschgau,Summer,5200431,51750,179486
2018,6.0,8,Summer,1370.0,1354.0,17253.0,8935.0,2535.0,847.0,32294.0,Wipptal,Summer,2397816,32294,92329
2018,7.0,1,Summer,2297.0,1723.0,11452.0,8171.0,11635.0,1498.0,36776.0,Bozen,Summer,402375,36776,76157
2018,7.0,2,Summer,10498.0,9593.0,126762.0,21628.0,10321.0,21118.0,199920.0,Burggrafenamt,Summer,10109607,199920,1054299
2018,7.0,3,Summer,3507.0,5166.0,46018.0,25716.0,9103.0,3019.0,92529.0,Eisacktal,Summer,4916116,92529,412360
2018,7.0,4,Summer,8545.0,9734.0,63705.0,164957.0,29929.0,7803.0,284673.0,Pustertal,Summer,10508250,284673,1467691
2018,7.0,5,Summer,4441.0,5952.0,48686.0,61876.0,20257.0,5546.0,146758.0,Salten-Schlern,Summer,5259735,146758,803823
2018,7.0,6,Summer,5444.0,4772.0,44321.0,10239.0,7390.0,5583.0,77749.0,Uberetsch-Unterland,Summer,7265310,77749,358559
2018,7.0,7,Summer,4184.0,6833.0,39209.0,19776.0,5598.0,8115.0,83715.0,Vinschgau,Summer,5253699,83715,343756
2018,7.0,8,Summer,1684.0,4353.0,23398.0,17031.0,4564.0,1406.0,52436.0,Wipptal,Summer,2422398,52436,183790
2018,8.0,1,Summer,2832.0,1630.0,13345.0,9775.0,9110.0,1358.0,38050.0,Bozen,Summer,406479,38050,81063
2018,8.0,2,Summer,10469.0,6623.0,134622.0,45784.0,7768.0,12263.0,217529.0,Burggrafenamt,Summer,10212213,217529,1183031
2018,8.0,3,Summer,3223.0,2923.0,39724.0,48821.0,6826.0,1665.0,103182.0,Eisacktal,Summer,4966048,103182,505009
2018,8.0,4,Summer,6558.0,5390.0,48324.0,237879.0,21456.0,3671.0,323278.0,Pustertal,Summer,10614966,323278,1879233
2018,8.0,5,Summer,3651.0,3509.0,41705.0,101785.0,11948.0,2826.0,165424.0,Salten-Schlern,Summer,5313087,165424,1000960
2018,8.0,6,Summer,6444.0,3209.0,52166.0,13855.0,4662.0,3154.0,83490.0,Uberetsch-Unterland,Summer,7271468,83490,405903
2018,8.0,7,Summer,4173.0,4233.0,39146.0,34961.0,4216.0,5222.0,91951.0,Vinschgau,Summer,5307051,91951,425916
2018,8.0,8,Summer,1502.0,1950.0,19364.0,27790.0,1955.0,665.0,53226.0,Wipptal,Summer,2447022,53226,227384
2018,9.0,1,Autumn,3323.0,659.0,12060.0,8440.0,7944.0,1617.0,34043.0,Bozen,Autumn,410589,34043,70537
2018,9.0,2,Autumn,11515.0,3095.0,144900.0,14911.0,6301.0,21097.0,201819.0,Burggrafenamt,Autumn,10108330,201819,979634
2018,9.0,3,Autumn,4893.0,1519.0,54229.0,12342.0,6290.0,3385.0,82658.0,Eisacktal,Autumn,5015941,82658,317772
2018,9.0,4,Autumn,9691.0,3835.0,83129.0,75965.0,18459.0,7025.0,198104.0,Pustertal,Autumn,10652767,198104,801419
2018,9.0,5,Autumn,5151.0,2714.0,62187.0,25112.0,12494.0,5302.0,112960.0,Salten-Schlern,Autumn,5366337,112960,515500
2018,9.0,6,Autumn,7789.0,1287.0,51663.0,7534.0,3281.0,5200.0,76754.0,Uberetsch-Unterland,Autumn,7413042,76754,321147
2018,9.0,7,Autumn,3909.0,2048.0,39865.0,10086.0,3506.0,7471.0,66885.0,Vinschgau,Autumn,5360361,66885,250533
2018,9.0,8,Autumn,1640.0,1023.0,25874.0,10353.0,1976.0,1294.0,42160.0,Wipptal,Autumn,2471634,42160,122410
2018,10.0,1,Autumn,4348.0,215.0,9325.0,9657.0,4593.0,1480.0,29618.0,Bozen,Autumn,414669,29618,65496
2018,10.0,2,Autumn,15369.0,886.0,109604.0,13375.0,3488.0,23557.0,166279.0,Burggrafenamt,Autumn,10068840,166279,859213
2018,10.0,3,Autumn,6368.0,476.0,43382.0,10412.0,3134.0,3535.0,67307.0,Eisacktal,Autumn,5065433,67307,255264
2018,10.0,4,Autumn,7233.0,688.0,39467.0,29137.0,5154.0,5438.0,87117.0,Pustertal,Autumn,10757857,87117,333536
2018,10.0,5,Autumn,4553.0,647.0,35066.0,11921.0,5334.0,4389.0,61910.0,Salten-Schlern,Autumn,5349813,61910,271797
2018,10.0,6,Autumn,7806.0,365.0,37374.0,7024.0,2008.0,4814.0,59391.0,Uberetsch-Unterland,Autumn,7348145,59391,244777
2018,10.0,7,Autumn,2979.0,502.0,20449.0,8026.0,2411.0,6959.0,41326.0,Vinschgau,Autumn,5413257,41326,171268
2018,10.0,8,Autumn,2469.0,252.0,16341.0,6782.0,1065.0,1795.0,28704.0,Wipptal,Autumn,2496048,28704,95187
2018,11.0,1,Autumn,1689.0,198.0,3537.0,14639.0,3112.0,565.0,23740.0,Bozen,Autumn,418707,23740,46373
2018,11.0,2,Autumn,6325.0,209.0,15428.0,32113.0,2304.0,5172.0,61551.0,Burggrafenamt,Autumn,9532031,61551,194616
2018,11.0,3,Autumn,3036.0,116.0,7345.0,11998.0,997.0,626.0,24118.0,Eisacktal,Autumn,5042850,24118,63579
2018,11.0,4,Autumn,1958.0,84.0,5514.0,25479.0,1947.0,802.0,35784.0,Pustertal,Autumn,9808298,35784,95366
2018,11.0,5,Autumn,906.0,126.0,3353.0,11799.0,1117.0,426.0,17727.0,Salten-Schlern,Autumn,5259214,17727,53603
2018,11.0,6,Autumn,1917.0,169.0,5797.0,9980.0,1872.0,567.0,20302.0,Uberetsch-Unterland,Autumn,6578536,20302,60579
2018,11.0,7,Autumn,924.0,63.0,3634.0,9389.0,1523.0,786.0,16319.0,Vinschgau,Autumn,5183822,16319,56283
2018,11.0,8,Autumn,1348.0,55.0,3460.0,10071.0,515.0,282.0,15731.0,Wipptal,Autumn,2309617,15731,42484
2018,12.0,1,Winter,857.0,150.0,2835.0,23305.0,3428.0,643.0,31218.0,Bozen,Winter,422487,31218,65020
2018,12.0,2,Winter,2613.0,637.0,19229.0,53139.0,3104.0,3830.0,82552.0,Burggrafenamt,Winter,9761038,82552,249181
2018,12.0,3,Winter,1479.0,704.0,18966.0,31430.0,3709.0,1183.0,57471.0,Eisacktal,Winter,5089253,57471,186706
2018,12.0,4,Winter,3745.0,3745.0,45467.0,141196.0,28078.0,2701.0,224932.0,Pustertal,Winter,10887915,224932,870593
2018,12.0,5,Winter,1768.0,4169.0,26335.0,64025.0,14558.0,2411.0,113266.0,Salten-Schlern,Winter,5449381,113266,449146
2018,12.0,6,Winter,927.0,78.0,4905.0,18590.0,1321.0,758.0,26579.0,Uberetsch-Unterland,Winter,6779594,26579,73053
2018,12.0,7,Winter,659.0,1125.0,16255.0,9317.0,3033.0,1505.0,31894.0,Vinschgau,Winter,5372811,31894,126899
2018,12.0,8,Winter,834.0,540.0,12093.0,23320.0,1653.0,516.0,38956.0,Wipptal,Winter,2542746,38956,122570
2019,1.0,1,Winter,681.0,161.0,1796.0,14005.0,2556.0,240.0,19439.0,Bozen,Winter,426423,19439,42465
2019,1.0,2,Winter,1045.0,212.0,7592.0,21583.0,2047.0,1331.0,33810.0,Burggrafenamt,Winter,9852061,33810,147290
2019,1.0,3,Winter,1517.0,693.0,24170.0,19688.0,4993.0,1157.0,52218.0,Eisacktal,Winter,5207969,52218,232736
2019,1.0,4,Winter,5148.0,4791.0,72654.0,104739.0,49319.0,2951.0,239602.0,Pustertal,Winter,11060450,239602,1262370
2019,1.0,5,Winter,2411.0,6059.0,32685.0,45237.0,28584.0,2998.0,117974.0,Salten-Schlern,Winter,5499947,117974,679504
2019,1.0,6,Winter,334.0,73.0,2661.0,9626.0,1389.0,182.0,14265.0,Uberetsch-Unterland,Winter,6842249,14265,50432
2019,1.0,7,Winter,605.0,684.0,15492.0,6427.0,3941.0,2564.0,29713.0,Vinschgau,Winter,5565495,29713,166563
2019,1.0,8,Winter,934.0,512.0,17060.0,14823.0,1607.0,744.0,35680.0,Wipptal,Winter,2566374,35680,136602
2019,2.0,1,Winter,847.0,226.0,2320.0,10023.0,2547.0,274.0,16237.0,Bozen,Winter,430371,16237,30661
2019,2.0,2,Winter,2207.0,683.0,10035.0,14092.0,2391.0,2071.0,31479.0,Burggrafenamt,Winter,9220155,31479,115121
2019,2.0,3,Winter,2056.0,3123.0,29162.0,16358.0,10319.0,2193.0,63211.0,Eisacktal,Winter,5255482,63211,259814
2019,2.0,4,Winter,9853.0,9488.0,78695.0,103071.0,58076.0,3900.0,263083.0,Pustertal,Winter,11233404,263083,1314240
2019,2.0,5,Winter,3562.0,12156.0,42781.0,42246.0,33216.0,3342.0,137303.0,Salten-Schlern,Winter,5406096,137303,736757
2019,2.0,6,Winter,462.0,138.0,2839.0,5707.0,1852.0,164.0,11162.0,Uberetsch-Unterland,Winter,6617135,11162,40558
2019,2.0,7,Winter,1485.0,2640.0,20809.0,5936.0,5171.0,3702.0,39743.0,Vinschgau,Winter,5400757,39743,197522
2019,2.0,8,Winter,1358.0,1236.0,19352.0,11460.0,2922.0,1036.0,37364.0,Wipptal,Winter,2589882,37364,144842
2019,3.0,1,Spring,1595.0,268.0,5281.0,10115.0,3254.0,514.0,21027.0,Bozen,Spring,434223,21027,41476
2019,3.0,2,Spring,3485.0,367.0,26496.0,15793.0,2335.0,4579.0,53055.0,Burggrafenamt,Spring,10103621,53055,190403
2019,3.0,3,Spring,1800.0,1689.0,28464.0,13309.0,5139.0,749.0,51150.0,Eisacktal,Spring,5230151,51150,205846
2019,3.0,4,Spring,6755.0,12148.0,85609.0,78888.0,27759.0,3114.0,214273.0,Pustertal,Spring,11334846,214273,1044734
2019,3.0,5,Spring,3079.0,9755.0,47099.0,39378.0,17671.0,3126.0,120108.0,Salten-Schlern,Spring,5527707,120108,632148
2019,3.0,6,Spring,1121.0,241.0,7309.0,6681.0,1547.0,471.0,17370.0,Uberetsch-Unterland,Spring,7330452,17370,59729
2019,3.0,7,Spring,1777.0,1674.0,28684.0,7269.0,4752.0,3102.0,47258.0,Vinschgau,Spring,5449423,47258,213285
2019,3.0,8,Spring,1087.0,965.0,22823.0,9800.0,1738.0,825.0,37238.0,Wipptal,Spring,2613210,37238,136826
2019,4.0,1,Spring,2194.0,323.0,8139.0,9323.0,4473.0,1069.0,25521.0,Bozen,Spring,438195,25521,58638
2019,4.0,2,Spring,9953.0,1167.0,90999.0,17120.0,3731.0,22378.0,145348.0,Burggrafenamt,Spring,10784132,145348,645008
2019,4.0,3,Spring,1871.0,820.0,20427.0,8669.0,2894.0,1452.0,36133.0,Eisacktal,Spring,5351751,36133,122505
2019,4.0,4,Spring,2586.0,4731.0,23075.0,28838.0,4071.0,1674.0,64975.0,Pustertal,Spring,11292178,64975,254533
2019,4.0,5,Spring,1283.0,517.0,12177.0,7669.0,1992.0,809.0,24447.0,Salten-Schlern,Spring,5725095,24447,93446
2019,4.0,6,Spring,4189.0,684.0,30752.0,7931.0,2195.0,4018.0,49769.0,Uberetsch-Unterland,Spring,7617426,49769,186917
2019,4.0,7,Spring,2006.0,971.0,24618.0,5901.0,2488.0,5077.0,41061.0,Vinschgau,Spring,5645652,41061,182814
2019,4.0,8,Spring,1004.0,461.0,11498.0,8363.0,1284.0,865.0,23475.0,Wipptal,Spring,2637246,23475,71787
2019,5.0,1,Spring,3315.0,533.0,9191.0,9011.0,5710.0,1288.0,29048.0,Bozen,Spring,442251,29048,60860
2019,5.0,2,Spring,12636.0,1969.0,89047.0,10473.0,4691.0,20693.0,139509.0,Burggrafenamt,Spring,10957880,139509,664028
2019,5.0,3,Spring,3867.0,793.0,26816.0,9062.0,4430.0,1986.0,46954.0,Eisacktal,Spring,5401044,46954,151244
2019,5.0,4,Spring,3973.0,1272.0,23059.0,18667.0,5914.0,2387.0,55272.0,Pustertal,Spring,11100231,55272,162493
2019,5.0,5,Spring,2640.0,789.0,18614.0,6503.0,4031.0,1789.0,34366.0,Salten-Schlern,Spring,5777733,34366,117969
2019,5.0,6,Spring,7267.0,1008.0,32238.0,6715.0,3021.0,4375.0,54624.0,Uberetsch-Unterland,Spring,7909150,54624,202767
2019,5.0,7,Spring,2138.0,976.0,16211.0,3208.0,1077.0,5220.0,28830.0,Vinschgau,Spring,5771811,28830,96857
2019,5.0,8,Spring,1320.0,613.0,10671.0,4467.0,1510.0,677.0,19258.0,Wipptal,Spring,2661534,19258,49137
2019,6.0,1,Summer,2342.0,872.0,11361.0,7181.0,8919.0,1506.0,32181.0,Bozen,Summer,446313,32181,69291
2019,6.0,2,Summer,10453.0,4095.0,132792.0,14453.0,7343.0,16786.0,185922.0,Burggrafenamt,Summer,11207937,185922,909655
2019,6.0,3,Summer,3962.0,1895.0,49352.0,11312.0,7147.0,2262.0,75930.0,Eisacktal,Summer,5450713,75930,292342
2019,6.0,4,Summer,8814.0,5318.0,71149.0,75604.0,23745.0,5191.0,189821.0,Pustertal,Summer,11650680,189821,713367
2019,6.0,5,Summer,4549.0,3152.0,53347.0,32297.0,18234.0,4344.0,115923.0,Salten-Schlern,Summer,5830935,115923,470773
2019,6.0,6,Summer,6224.0,2227.0,48569.0,6629.0,4121.0,3869.0,71639.0,Uberetsch-Unterland,Summer,8056224,71639,292488
2019,6.0,7,Summer,2817.0,3623.0,34019.0,8529.0,3810.0,5899.0,58697.0,Vinschgau,Summer,5824911,58697,206305
2019,6.0,8,Summer,1507.0,1220.0,22807.0,7746.0,2627.0,1125.0,37032.0,Wipptal,Summer,2686032,37032,107643
2019,7.0,1,Summer,2293.0,2053.0,11810.0,8041.0,11131.0,1745.0,37073.0,Bozen,Summer,450423,37073,76107
2019,7.0,2,Summer,10220.0,9766.0,124585.0,22070.0,11002.0,20269.0,197912.0,Burggrafenamt,Summer,11537088,197912,1039641
2019,7.0,3,Summer,4122.0,5285.0,45767.0,27346.0,11259.0,3093.0,96872.0,Eisacktal,Summer,5500811,96872,424025
2019,7.0,4,Summer,9130.0,11624.0,67276.0,166328.0,36887.0,8574.0,299819.0,Pustertal,Summer,11757762,299819,1520547
2019,7.0,5,Summer,4424.0,5914.0,48513.0,62916.0,25121.0,5480.0,152368.0,Salten-Schlern,Summer,5884515,152368,823813
2019,7.0,6,Summer,6117.0,4981.0,42403.0,10412.0,6803.0,5533.0,76249.0,Uberetsch-Unterland,Summer,8130306,76249,352650
2019,7.0,7,Summer,4371.0,6860.0,39573.0,20262.0,5979.0,7833.0,84878.0,Vinschgau,Summer,5878449,84878,353303
2019,7.0,8,Summer,1794.0,3752.0,24917.0,16112.0,4413.0,1278.0,52266.0,Wipptal,Summer,2710734,52266,180921
2019,8.0,1,Summer,2971.0,1508.0,13640.0,9613.0,10116.0,1484.0,39332.0,Bozen,Summer,454551,39332,83925
2019,8.0,2,Summer,11810.0,7690.0,143979.0,48225.0,9391.0,12932.0,234027.0,Burggrafenamt,Summer,11489961,234027,1196479
2019,8.0,3,Summer,3745.0,3176.0,42203.0,50729.0,7545.0,1680.0,109078.0,Eisacktal,Summer,5550985,109078,515287
2019,8.0,4,Summer,6780.0,5434.0,50726.0,250086.0,24137.0,3888.0,341051.0,Pustertal,Summer,11864970,341051,1895403
2019,8.0,5,Summer,4126.0,3801.0,43679.0,104081.0,14907.0,3162.0,173756.0,Salten-Schlern,Summer,5938083,173756,1006583
2019,8.0,6,Summer,7390.0,3176.0,53752.0,14277.0,5560.0,3579.0,87734.0,Uberetsch-Unterland,Summer,8204562,87734,409711
2019,8.0,7,Summer,4544.0,4570.0,41009.0,37772.0,4718.0,5541.0,98154.0,Vinschgau,Summer,5932053,98154,440629
2019,8.0,8,Summer,1690.0,1972.0,23078.0,27900.0,2175.0,678.0,57493.0,Wipptal,Summer,2735478,57493,230386
2019,9.0,1,Autumn,3739.0,824.0,12348.0,8546.0,9062.0,1762.0,36281.0,Bozen,Autumn,458661,36281,74359
2019,9.0,2,Autumn,11809.0,2795.0,142661.0,14385.0,6909.0,21057.0,199616.0,Burggrafenamt,Autumn,11593188,199616,1001419
2019,9.0,3,Autumn,5393.0,1439.0,54266.0,12103.0,7173.0,3161.0,83535.0,Eisacktal,Autumn,5600898,83535,332749
2019,9.0,4,Autumn,11179.0,4078.0,85977.0,71746.0,21562.0,7718.0,202260.0,Pustertal,Autumn,11894829,202260,850635
2019,9.0,5,Autumn,5306.0,2481.0,60854.0,24206.0,16021.0,5522.0,114390.0,Salten-Schlern,Autumn,5991387,114390,536102
2019,9.0,6,Autumn,7877.0,1134.0,50954.0,7724.0,3661.0,5382.0,76732.0,Uberetsch-Unterland,Autumn,8125577,76732,326867
2019,9.0,7,Autumn,3913.0,2273.0,41261.0,9799.0,3840.0,7291.0,68377.0,Vinschgau,Autumn,5985375,68377,262708
2019,9.0,8,Autumn,1993.0,914.0,26997.0,8700.0,2084.0,1239.0,41927.0,Wipptal,Autumn,2760090,41927,126078
2019,10.0,1,Autumn,3933.0,255.0,10273.0,9332.0,5605.0,1645.0,31043.0,Bozen,Autumn,462759,31043,69184
2019,10.0,2,Autumn,16107.0,952.0,123433.0,14518.0,3819.0,23609.0,182438.0,Burggrafenamt,Autumn,11541371,182438,906204
2019,10.0,3,Autumn,7284.0,491.0,47800.0,11684.0,4453.0,3555.0,75267.0,Eisacktal,Autumn,5650646,75267,274541
2019,10.0,4,Autumn,7491.0,723.0,51496.0,33429.0,7700.0,5991.0,106830.0,Pustertal,Autumn,11922943,106830,389068
2019,10.0,5,Autumn,4753.0,689.0,43115.0,14106.0,8296.0,4671.0,75630.0,Salten-Schlern,Autumn,6044505,75630,312472
2019,10.0,6,Autumn,7590.0,383.0,40844.0,7009.0,2345.0,4869.0,63040.0,Uberetsch-Unterland,Autumn,8197843,63040,257195
2019,10.0,7,Autumn,2886.0,511.0,24520.0,9056.0,2459.0,7369.0,46801.0,Vinschgau,Autumn,6038523,46801,188120
2019,10.0,8,Autumn,2213.0,253.0,19419.0,6943.0,1081.0,1653.0,31562.0,Wipptal,Autumn,2784630,31562,99925
2019,11.0,1,Autumn,2164.0,142.0,3728.0,13131.0,2838.0,506.0,22509.0,Bozen,Autumn,466803,22509,44721
2019,11.0,2,Autumn,6158.0,202.0,13035.0,33462.0,2171.0,5038.0,60066.0,Burggrafenamt,Autumn,10466952,60066,184369
2019,11.0,3,Autumn,2929.0,99.0,6257.0,12632.0,1368.0,353.0,23638.0,Eisacktal,Autumn,5386551,23638,58282
2019,11.0,4,Autumn,2002.0,110.0,5025.0,28211.0,2247.0,687.0,38282.0,Pustertal,Autumn,11399080,38282,97637
2019,11.0,5,Autumn,842.0,61.0,2628.0,12622.0,1015.0,460.0,17628.0,Salten-Schlern,Autumn,5939366,17628,52847
2019,11.0,6,Autumn,1958.0,105.0,4502.0,10435.0,1277.0,455.0,18732.0,Uberetsch-Unterland,Autumn,7333041,18732,54791
2019,11.0,7,Autumn,693.0,88.0,2983.0,7288.0,1839.0,908.0,13799.0,Vinschgau,Autumn,6011684,13799,46671
2019,11.0,8,Autumn,1154.0,62.0,3392.0,9756.0,465.0,487.0,15316.0,Wipptal,Autumn,2730298,15316,40698
2019,12.0,1,Winter,939.0,155.0,3264.0,24847.0,4386.0,495.0,34086.0,Bozen,Winter,470649,34086,68776
2019,12.0,2,Winter,2649.0,676.0,21162.0,53728.0,3560.0,4036.0,85811.0,Burggrafenamt,Winter,11105334,85811,259923
2019,12.0,3,Winter,1981.0,1032.0,19807.0,31687.0,4830.0,1526.0,60863.0,Eisacktal,Winter,5745979,60863,199179
2019,12.0,4,Winter,3899.0,4300.0,51097.0,138678.0,31093.0,2775.0,231842.0,Pustertal,Winter,12045220,231842,926411
2019,12.0,5,Winter,2195.0,4855.0,29935.0,64304.0,15680.0,2611.0,119580.0,Salten-Schlern,Winter,5988722,119580,488448
2019,12.0,6,Winter,869.0,99.0,5128.0,17581.0,1865.0,792.0,26334.0,Uberetsch-Unterland,Winter,7628515,26334,74498
2019,12.0,7,Winter,720.0,1044.0,16726.0,9064.0,3406.0,1811.0,32771.0,Vinschgau,Winter,6061812,32771,137244
2019,12.0,8,Winter,1021.0,542.0,13127.0,22387.0,1969.0,721.0,39767.0,Wipptal,Winter,2753174,39767,128232
2020,1.0,1,Winter,834.0,147.0,2147.0,14934.0,3275.0,390.0,21727.0,Bozen,Winter,474609,21727,45734
2020,1.0,2,Winter,1308.0,212.0,8963.0,27358.0,2464.0,1505.0,41810.0,Burggrafenamt,Winter,11039045,41810,165867
2020,1.0,3,Winter,1894.0,1079.0,24243.0,23901.0,6070.0,1209.0,58396.0,Eisacktal,Winter,5794195,58396,246604
2020,1.0,4,Winter,6111.0,5288.0,68794.0,119211.0,53314.0,3103.0,255821.0,Pustertal,Winter,12225738,255821,1298133
2020,1.0,5,Winter,2902.0,6210.0,35476.0,53596.0,30918.0,3248.0,132350.0,Salten-Schlern,Winter,6118298,132350,724821
2020,1.0,6,Winter,362.0,62.0,2757.0,11109.0,1446.0,223.0,15959.0,Uberetsch-Unterland,Winter,7850903,15959,56747
2020,1.0,7,Winter,823.0,646.0,18067.0,8308.0,4141.0,3025.0,35010.0,Vinschgau,Winter,6112698,35010,180465
2020,1.0,8,Winter,912.0,652.0,18383.0,15244.0,1793.0,715.0,37699.0,Wipptal,Winter,2776304,37699,140984
2020,2.0,1,Winter,924.0,383.0,2904.0,9586.0,2840.0,297.0,16934.0,Bozen,Winter,478563,16934,34120
2020,2.0,2,Winter,1984.0,810.0,16668.0,17222.0,2752.0,2365.0,41801.0,Burggrafenamt,Winter,10408947,41801,159690
2020,2.0,3,Winter,2330.0,4050.0,40307.0,18150.0,11113.0,2155.0,78105.0,Eisacktal,Winter,5841991,78105,333670
2020,2.0,4,Winter,9960.0,15238.0,114638.0,103577.0,56689.0,4460.0,304562.0,Pustertal,Winter,12406715,304562,1543839
2020,2.0,5,Winter,3628.0,16056.0,58809.0,46625.0,34448.0,4030.0,163596.0,Salten-Schlern,Winter,5928867,163596,859365
2020,2.0,6,Winter,536.0,278.0,4523.0,6124.0,1782.0,202.0,13445.0,Uberetsch-Unterland,Winter,7755673,13445,51283
2020,2.0,7,Winter,1576.0,3581.0,28804.0,6718.0,5686.0,4103.0,50468.0,Vinschgau,Winter,6163112,50468,249390
2020,2.0,8,Winter,1275.0,1792.0,24592.0,12531.0,3000.0,1148.0,44338.0,Wipptal,Winter,2879136,44338,179031
2020,3.0,1,Spring,110.0,13.0,234.0,1718.0,250.0,25.0,2350.0,Bozen,Spring,482421,2350,9523
2020,3.0,2,Spring,388.0,41.0,2030.0,3749.0,291.0,502.0,7001.0,Burggrafenamt,Spring,8551596,7001,30574
2020,3.0,3,Spring,294.0,178.0,3700.0,3793.0,746.0,238.0,8949.0,Eisacktal,Spring,5725651,8949,43485
2020,3.0,4,Spring,1393.0,906.0,12187.0,24098.0,3104.0,646.0,42334.0,Pustertal,Spring,12421021,42334,243795
2020,3.0,5,Spring,513.0,862.0,6515.0,10931.0,2017.0,539.0,21377.0,Salten-Schlern,Spring,5893050,21377,138513
2020,3.0,6,Spring,87.0,6.0,404.0,1276.0,161.0,74.0,2008.0,Uberetsch-Unterland,Spring,5559252,2008,13504
2020,3.0,7,Spring,414.0,159.0,4392.0,1477.0,435.0,758.0,7635.0,Vinschgau,Spring,5565582,7635,44578
2020,3.0,8,Spring,193.0,106.0,3304.0,2497.0,294.0,165.0,6559.0,Wipptal,Spring,2820960,6559,29537
2020,4.0,1,Spring,0.0,0.0,3.0,279.0,18.0,0.0,300.0,Bozen,Spring,323826,300,5529
2020,4.0,2,Spring,7.0,0.0,2.0,278.0,11.0,0.0,298.0,Burggrafenamt,Spring,2754755,298,3741
2020,4.0,3,Spring,10.0,2.0,5.0,298.0,16.0,0.0,331.0,Eisacktal,Spring,1701867,331,2376
2020,4.0,4,Spring,11.0,1.0,10.0,165.0,16.0,0.0,203.0,Pustertal,Spring,2593077,203,2941
2020,4.0,5,Spring,0.0,0.0,16.0,60.0,7.0,0.0,83.0,Salten-Schlern,Spring,1539660,83,1565
2020,4.0,6,Spring,5.0,0.0,2.0,199.0,12.0,0.0,218.0,Uberetsch-Unterland,Spring,1863423,218,5398
2020,4.0,7,Spring,4.0,0.0,0.0,113.0,14.0,0.0,131.0,Vinschgau,Spring,1296301,131,999
2020,4.0,8,Spring,2.0,0.0,58.0,234.0,36.0,0.0,330.0,Wipptal,Spring,1215109,330,2759
2020,5.0,1,Spring,10.0,9.0,35.0,1251.0,49.0,8.0,1362.0,Bozen,Spring,486765,1362,8294
2020,5.0,2,Spring,63.0,1.0,29.0,1593.0,54.0,5.0,1745.0,Burggrafenamt,Spring,5120016,1745,8506
2020,5.0,3,Spring,72.0,1.0,47.0,1253.0,132.0,5.0,1510.0,Eisacktal,Spring,2762874,1510,6421
2020,5.0,4,Spring,53.0,1.0,48.0,2138.0,60.0,8.0,2308.0,Pustertal,Spring,4713913,2308,8226
2020,5.0,5,Spring,9.0,0.0,14.0,725.0,25.0,1.0,774.0,Salten-Schlern,Spring,2600921,774,2968
2020,5.0,6,Spring,35.0,4.0,35.0,1427.0,129.0,4.0,1634.0,Uberetsch-Unterland,Spring,4061557,1634,9658
2020,5.0,7,Spring,32.0,1.0,84.0,842.0,24.0,2.0,985.0,Vinschgau,Spring,2925364,985,3174
2020,5.0,8,Spring,17.0,5.0,123.0,841.0,84.0,2.0,1072.0,Wipptal,Spring,1868355,1072,5725
2020,6.0,1,Summer,371.0,130.0,2859.0,4113.0,438.0,291.0,8202.0,Bozen,Summer,488739,8202,20104
2020,6.0,2,Summer,1931.0,526.0,31811.0,10238.0,723.0,4447.0,49676.0,Burggrafenamt,Summer,11365945,49676,204915
2020,6.0,3,Summer,564.0,261.0,10001.0,7868.0,487.0,434.0,19615.0,Eisacktal,Summer,5966088,19615,67069
2020,6.0,4,Summer,1264.0,664.0,14498.0,41348.0,1357.0,1013.0,60144.0,Pustertal,Summer,12261161,60144,214804
2020,6.0,5,Summer,547.0,384.0,11362.0,16084.0,615.0,1020.0,30012.0,Salten-Schlern,Summer,6217822,30012,113133
